0.440000000	0.028394667	0.028445346	0.028445461	0.028445461	0.028445461	0.027477170	0.028452808	0.028445461
0.450000000	0.030375000	0.030434313	0.030434460	0.030434460	0.030434460	0.029420720	0.030441976	0.030434460
0.460000000	0.032445333	0.032514511	0.032514699	0.032514699	0.032514699	0.031454376	0.032522383	0.032514699
0.470000000	0.034607667	0.034688083	0.034688321	0.034688322	0.034688322	0.033580270	0.034696174	0.034688322
0.480000000	0.036864000	0.036957185	0.036957486	0.036957486	0.036957486	0.035800546	0.036965507	0.036957486
0.490000000	0.039216333	0.039323988	0.039324364	0.039324365	0.039324365	0.038117363	0.039332556	0.039324365
0.500000000	0.041666667	0.041790675	0.041791145	0.041791146	0.041791146	0.040532892	0.041799506	0.041791146
0.510000000	0.044217000	0.044359446	0.044360031	0.044360033	0.044360033	0.043049321	0.044368562	0.044360033
0.520000000	0.046869333	0.047032519	0.047033243	0.047033246	0.047033246	0.045668854	0.047041944	0.047033246
0.530000000	0.049625667	0.049812129	0.049813022	0.049813025	0.049813025	0.048393710	0.049821893	0.049813025
0.540000000	0.052488000	0.052700528	0.052701625	0.052701629	0.052701629	0.051226130	0.052710668	0.052701629
0.550000000	0.055458333	0.055699990	0.055701332	0.055701338	0.055701338	0.054168371	0.055710547	0.055701338
0.560000000	0.058538667	0.058812809	0.058814445	0.058814453	0.058814453	0.057222713	0.058823833	0.058814453
0.570000000	0.061731000	0.062041301	0.062043290	0.062043299	0.062043299	0.060391457	0.062052851	0.062043299
0.580000000	0.065037333	0.065387807	0.065390215	0.065390228	0.065390228	0.063676929	0.065399950	0.065390228
0.590000000	0.068459667	0.068854691	0.068857598	0.068857614	0.068857614	0.067081476	0.068867508	0.068857614
0.600000000	0.072000000	0.072444343	0.072447841	0.072447861	0.072447861	0.070607475	0.072457927	0.072447861
0.610000000	0.075660333	0.076159181	0.076163378	0.076163404	0.076163404	0.074257330	0.076173642	0.076163404
0.620000000	0.079442667	0.080001653	0.080006672	0.080006705	0.080006705	0.078033471	0.080017116	0.080006705
0.630000000	0.083349000	0.083974235	0.083980221	0.083980263	0.083980263	0.081938363	0.083990847	0.083980263
0.640000000	0.087381333	0.088079436	0.088086555	0.088086608	0.088086609	0.085974502	0.088097366	0.088086609
0.650000000	0.091541667	0.092319798	0.092328243	0.092328310	0.092328310	0.090144418	0.092339242	0.092328310
0.660000000	0.095832000	0.096697899	0.096707889	0.096707974	0.096707975	0.094450679	0.096719080	0.096707975
0.670000000	0.100254333	0.101216351	0.101228141	0.101228248	0.101228248	0.098895888	0.101239528	0.101228248
0.680000000	0.104810667	0.105877808	0.105891688	0.105891821	0.105891822	0.103482692	0.105903276	0.105891822
0.690000000	0.109503000	0.110684961	0.110701262	0.110701428	0.110701429	0.108213779	0.110713059	0.110701429
0.700000000	0.114333333	0.115640544	0.115659646	0.115659852	0.115659853	0.113091881	0.115671659	0.115659853
0.710000000	0.119303667	0.120747337	0.120769669	0.120769924	0.120769926	0.118119778	0.120781908	0.120769926
0.720000000	0.124416000	0.126008161	0.126034214	0.126034528	0.126034531	0.123300301	0.126046690	0.126034531
0.730000000	0.129672333	0.131425889	0.131456219	0.131456605	0.131456609	0.128636331	0.131468945	0.131456609
0.740000000	0.135074667	0.137003441	0.137038678	0.137039152	0.137039157	0.134130804	0.137051670	0.137039157
0.750000000	0.140625000	0.142743792	0.142784647	0.142785227	0.142785234	0.139786715	0.142797925	0.142785234
0.760000000	0.146325333	0.148649967	0.148697244	0.148697953	0.148697962	0.145607118	0.148710831	0.148697962
0.770000000	0.152177667	0.154725051	0.154779656	0.154780520	0.154780530	0.151595132	0.154793578	0.154780530
0.780000000	0.158184000	0.160972186	0.161035138	0.161036187	0.161036201	0.157753943	0.161049427	0.161036201
0.790000000	0.164346333	0.167394573	0.167467019	0.167468290	0.167468308	0.164086806	0.167481714	0.167468308
0.800000000	0.170666667	0.173995479	0.174078706	0.174080242	0.174080264	0.170597051	0.174093850	0.174080265
0.810000000	0.177147000	0.180778237	0.180873684	0.180875537	0.180875565	0.177288085	0.180889331	0.180875566
0.820000000	0.183789333	0.187746246	0.187855526	0.187857756	0.187857792	0.184163395	0.187871738	0.187857793
0.830000000	0.190595667	0.194902976	0.195027892	0.195030570	0.195030615	0.191226557	0.195044742	0.195030616
0.840000000	0.197568000	0.202251974	0.202394537	0.202397745	0.202397802	0.198481233	0.202412109	0.202397803
0.850000000	0.204708333	0.209796859	0.209959310	0.209963147	0.209963218	0.205931181	0.209977706	0.209963219
0.860000000	0.212018667	0.217541331	0.217726167	0.217730745	0.217730834	0.213580257	0.217745503	0.217730836
0.870000000	0.219501000	0.225489171	0.225699167	0.225704619	0.225704731	0.221432422	0.225719580	0.225704733
0.880000000	0.227157333	0.233644248	0.233882484	0.233888965	0.233889104	0.229491746	0.233904135	0.233889107
0.890000000	0.234989667	0.242010513	0.242280410	0.242288099	0.242288272	0.237762410	0.242303483	0.242288275
0.900000000	0.243000000	0.250592014	0.250897359	0.250906464	0.250906678	0.246248720	0.250922070	0.250906682
0.910000000	0.251190333	0.259392889	0.259737874	0.259748637	0.259748902	0.254955104	0.259764474	0.259748908
0.920000000	0.259562667	0.268417375	0.268806635	0.268819336	0.268819662	0.263886125	0.268835415	0.268819670
0.930000000	0.268119000	0.277669807	0.278108463	0.278123424	0.278123826	0.273046484	0.278139759	0.278123836
0.940000000	0.276861333	0.287154628	0.287648327	0.287665922	0.287666416	0.282441028	0.287682528	0.287666428
0.950000000	0.285791667	0.296876386	0.297431354	0.297452011	0.297452616	0.292074757	0.297468908	0.297452632
0.960000000	0.294912000	0.306839738	0.307462830	0.307487044	0.307487785	0.301952834	0.307504256	0.307487804
0.970000000	0.304224333	0.317049458	0.317748215	0.317776554	0.317777459	0.312080589	0.317794108	0.317777483
0.980000000	0.313730667	0.327510437	0.328293147	0.328326262	0.328327365	0.322463532	0.328344192	0.328327397
0.990000000	0.323433000	0.338227688	0.339103451	0.339142089	0.339143432	0.333107359	0.339160436	0.339143471
1.000000000	0.333333333	0.349206349	0.350185147	0.350230164	0.350231794	0.344017964	0.350248976	0.350231845
1.010000000	0.343433667	0.360451688	0.361544463	0.361596836	0.361598812	0.355201448	0.361616171	0.361598876
1.020000000	0.353736000	0.371969106	0.373187839	0.373248685	0.373251077	0.366664129	0.373268613	0.373251157
1.030000000	0.364242333	0.383764141	0.385121944	0.385192536	0.385195425	0.378412555	0.385213139	0.385195526
1.040000000	0.374954667	0.395842473	0.397353679	0.397435467	0.397438952	0.390453515	0.397456846	0.397439079
1.050000000	0.385875000	0.408209927	0.409890195	0.409984831	0.409989027	0.402794055	0.410007101	0.409989186
1.060000000	0.397005333	0.420872480	0.422738900	0.422848261	0.422853305	0.415441485	0.422871562	0.422853503
1.070000000	0.408347667	0.433836262	0.435907474	0.436033691	0.436039745	0.428403401	0.436058190	0.436039993
1.080000000	0.419904000	0.447107560	0.449403881	0.449549372	0.449556628	0.441687696	0.449575264	0.449556937
1.090000000	0.431676333	0.460692827	0.463236382	0.463403886	0.463412569	0.455302576	0.463431405	0.463412954
1.100000000	0.443666667	0.474598684	0.477413550	0.477606169	0.477616544	0.469256581	0.477635589	0.477617022
1.110000000	0.455877000	0.488831923	0.491944283	0.492165526	0.492177904	0.483558598	0.492197171	0.492178498
1.120000000	0.468309333	0.503399514	0.506837821	0.507091652	0.507106401	0.498217887	0.507125906	0.507107137
1.130000000	0.480965667	0.518308611	0.522103765	0.522394658	0.522412207	0.513244098	0.522431971	0.522413117
1.140000000	0.493848000	0.533566552	0.537752087	0.538085089	0.538105941	0.528647293	0.538125992	0.538107065
1.150000000	0.506958333	0.549180871	0.553793153	0.554173953	0.554198697	0.544437973	0.554219069	0.554200083
1.160000000	0.520298667	0.565159297	0.570237742	0.570672742	0.570702068	0.560627100	0.570722803	0.570703775
1.170000000	0.533871000	0.581509764	0.587097064	0.587593466	0.587628178	0.577226127	0.587649331	0.587630277
1.180000000	0.547677333	0.598240411	0.604382779	0.604948680	0.604989716	0.594247027	0.605011355	0.604992294
1.190000000	0.561719667	0.615359594	0.622107022	0.622751513	0.622799968	0.611702322	0.622822176	0.622803130
1.200000000	0.576000000	0.632875886	0.640282423	0.641015708	0.641072855	0.629605120	0.641095735	0.641076727
1.210000000	0.590520333	0.650798085	0.658922132	0.659755652	0.659822973	0.647969146	0.659846653	0.659827708
1.220000000	0.605282667	0.669135220	0.678039844	0.678986418	0.679065634	0.666808786	0.679090270	0.679071419
1.230000000	0.620289000	0.687896555	0.697649824	0.698723804	0.698816914	0.686139126	0.698842700	0.698823973
1.240000000	0.635541333	0.707091598	0.717766934	0.718984379	0.719093703	0.705975995	0.719120871	0.719102305
1.250000000	0.651041667	0.726730104	0.738406665	0.739785528	0.739913753	0.726336016	0.739942591	0.739924223
1.260000000	0.666792000	0.746822083	0.759585161	0.761145501	0.761295740	0.747236656	0.761326596	0.761308471
1.270000000	0.682794333	0.767377803	0.781319258	0.783083469	0.783259326	0.768696282	0.783292623	0.783274788
1.280000000	0.699050667	0.788407802	0.803626511	0.805619581	0.805825220	0.790734222	0.805861471	0.805843979
1.290000000	0.715563000	0.809922889	0.826525229	0.828775022	0.829015256	0.813370828	0.829055081	0.829037992
1.300000000	0.732333333	0.831934154	0.850034516	0.852572080	0.852852466	0.836627549	0.852896615	0.852879994
1.310000000	0.749363667	0.854452972	0.874174304	0.877034219	0.877361167	0.860527005	0.877410546	0.877394465
1.320000000	0.766656000	0.877491011	0.898965397	0.902186147	0.902567048	0.885093073	0.902622748	0.902607288
1.330000000	0.784212333	0.901060240	0.924429508	0.928053904	0.928497273	0.910350970	0.928560608	0.928545857
1.340000000	0.802034667	0.925172934	0.950589308	0.954664941	0.955180584	0.936327359	0.955253133	0.955239191
1.350000000	0.820125000	0.949841682	0.977468469	0.982048218	0.982647416	0.963050448	0.982731079	0.982718055
1.360000000	0.838485333	0.975079392	1.005091713	1.010234299	1.010930026	0.990550110	1.011027081	1.011015098
1.370000000	0.857117667	1.000899303	1.033484862	1.039255460	1.040062626	1.018858005	1.040175806	1.040165001
1.380000000	0.876024000	1.027314987	1.062674891	1.069145802	1.070081535	1.048007721	1.070214115	1.070204638
1.390000000	0.895206333	1.054340360	1.092689986	1.099941372	1.101025335	1.078034923	1.101181237	1.101173257
1.400000000	0.914666667	1.081989689	1.123559598	1.131680299	1.132935054	1.108977516	1.133118971	1.133112677
1.410000000	0.934407000	1.110277598	1.155314507	1.164402929	1.165854351	1.140875827	1.166071898	1.166067499
1.420000000	0.954429333	1.139219076	1.187986887	1.198151982	1.199829732	1.173772804	1.200087619	1.200085350
1.430000000	0.974735667	1.168829489	1.221610370	1.232972710	1.234910772	1.207714230	1.235217020	1.235217143
1.440000000	0.995328000	1.199124582	1.256220118	1.268913078	1.271150374	1.242748967	1.271514559	1.271517369
1.450000000	1.016208333	1.230120490	1.291852895	1.306023947	1.308605035	1.278929216	1.309038595	1.309044421
1.460000000	1.037378667	1.261833748	1.328547150	1.344359282	1.347335150	1.316310816	1.347851736	1.347860947
1.470000000	1.058841000	1.294281295	1.366343088	1.383976369	1.387405343	1.354953557	1.388021247	1.388034259
1.480000000	1.080597333	1.327480488	1.405282766	1.424936049	1.428884823	1.394921549	1.429619485	1.429636765
1.490000000	1.102649667	1.361449105	1.445410172	1.467302975	1.471847788	1.436283610	1.472724399	1.472746474
1.500000000	1.125000000	1.396205357	1.486771326	1.511145882	1.516373855	1.479113716	1.517420083	1.517447548
1.510000000	1.147650333	1.431767897	1.529414373	1.556537887	1.562548545	1.523491490	1.563797398	1.563830924
1.520000000	1.170602667	1.468155826	1.573389686	1.603556803	1.610463810	1.569502753	1.611954669	1.611995017
1.530000000	1.193859000	1.505388707	1.618749974	1.652285484	1.660218620	1.617240142	1.661998472	1.662046506
1.540000000	1.217421333	1.543486568	1.665550394	1.702812195	1.711919604	1.666803799	1.714044523	1.714101224
1.550000000	1.241291667	1.582469917	1.713848670	1.755231016	1.765681763	1.718302148	1.768218685	1.768285169
1.560000000	1.265472000	1.622359748	1.763705213	1.809642267	1.821629260	1.771852771	1.824658109	1.824735652
1.570000000	1.289964333	1.663177552	1.815183253	1.866152983	1.879896289	1.827583393	1.883512534	1.883602592
1.580000000	1.314770667	1.704945325	1.868348971	1.924877411	1.940628044	1.885633004	1.944945769	1.945050014
1.590000000	1.339893000	1.747685581	1.923271647	1.985937561	2.003981790	1.946153122	2.009137397	2.009257748
1.600000000	1.365333333	1.791421359	1.980023798	2.049463795	2.070128054	2.009309242	2.076284720	2.076423389
1.610000000	1.391093667	1.836176232	2.038681345	2.115595461	2.139251946	2.075282478	2.146605014	2.146764554
1.620000000	1.417176000	1.881974323	2.099323765	2.184481590	2.211554638	2.144271452	2.220338124	2.220521493
1.630000000	1.443582333	1.928840308	2.162034268	2.256281635	2.287254996	2.216494452	2.297749482	2.297960117
1.640000000	1.470314667	1.976799432	2.226899973	2.331166288	2.366591415	2.292191929	2.379133624	2.379375532
1.650000000	1.497375000	2.025877517	2.294012094	2.409318349	2.449823859	2.371629367	2.464818299	2.465096164
1.660000000	1.524765333	2.076100972	2.363466137	2.490933681	2.537236141	2.455100626	2.555169298	2.555488617
1.670000000	1.552487667	2.127496807	2.435362103	2.576222232	2.629138475	2.542931817	2.650596145	2.650963396
1.680000000	1.580544000	2.180092641	2.509804701	2.665409154	2.725870333	2.635485839	2.751558850	2.751981695
1.690000000	1.608936333	2.233916712	2.586903574	2.758736008	2.827803646	2.733167695	2.858575949	2.859063490
1.700000000	1.637666667	2.288997894	2.666773534	2.856462075	2.935346397	2.836430751	2.972234128	2.972797227
1.710000000	1.666737000	2.345365701	2.749534803	2.958865777	3.048946660	2.945784146	3.093199813	3.093851497
1.720000000	1.696149333	2.403050305	2.835313275	3.066246219	3.169097134	3.061801588	3.222233209	3.222989183
1.730000000	1.725905667	2.462082544	2.924240780	3.178924860	3.296340251	3.185131878	3.360205413	3.361084714
1.740000000	1.756008000	2.522493932	3.016455366	3.297247332	3.431273937	3.316511528	3.508119409	3.509145258
1.750000000	1.786458333	2.584316678	3.112101595	3.421585410	3.574558103	3.456780015	3.667136027	3.668336927
1.760000000	1.817258667	2.647583688	3.211330848	3.552339153	3.726921978	3.606898296	3.838606273	3.840017461
1.770000000	1.848411000	2.712328587	3.314301647	3.689939231	3.889172403	3.767971449	4.024111947	4.025777310
1.780000000	1.879917333	2.778585725	3.421179989	3.834849454	4.062203211	3.941276538	4.225517122	4.227491775
1.790000000	1.911779667	2.846390192	3.532139702	3.987569517	4.247005861	4.128297145	4.445034034	4.447387814
1.800000000	1.944000000	2.915777829	3.647362810	4.148637988	4.444681496	4.330766519	4.685308324	4.688130588
1.810000000	1.976580333	2.986785242	3.767039913	4.318635551	4.656454630	4.550721905	4.949530568	4.952936884
1.820000000	2.009522667	3.059449817	3.891370598	4.498188542	4.883688717	4.790573603	5.241584096	5.245725703
1.830000000	2.042829000	3.133809727	4.020563849	4.687972783	5.127903849	5.053193558	5.566243599	5.571321021
1.840000000	2.076501333	3.209903952	4.154838493	4.888717765	5.390796934	5.342030209	5.929446128	5.935729125
1.850000000	2.110541667	3.287772286	4.294423655	5.101211191	5.674264691	5.661259077	6.338667176	6.346524599
1.860000000	2.144952000	3.367455356	4.439559239	5.326303927	5.980429906	6.015982620	6.803452574	6.813398088
1.870000000	2.179734333	3.448994633	4.590496426	5.564915380	6.311671433	6.412499089	7.336186945	7.348950903
1.880000000	2.214890667	3.532432445	4.747498201	5.818039370	6.670658512	6.858669535	7.953230911	7.969876752
1.890000000	2.250423000	3.617811993	4.910839898	6.086750508	7.060390068	7.364427013	8.676650831	8.698770115
1.900000000	2.286333333	3.705177363	5.080809770	6.372211152	7.484239759	7.942495865	9.536934109	9.566986467
1.910000000	2.322623667	3.794573543	5.257709588	6.675678980	7.946007665	8.609428271	10.577411039	10.619344774
1.920000000	2.359296000	3.886046432	5.441855261	6.998515238	8.449979666	9.387131822	11.861773879	11.922223016
1.930000000	2.396352333	3.979642861	5.633577490	7.342193734	9.000995708	10.305178260	13.487541008	13.578293156
1.940000000	2.433794667	4.075410605	5.833222445	7.708310628	9.604528376	11.404394250	15.611732897	15.755253266
1.950000000	2.471625000	4.173398396	6.041152475	8.098595115	10.266773424	12.742632332	18.503825510	18.746982923
1.960000000	2.509845333	4.273655941	6.257746848	8.514921057	10.994754162	14.404404120	22.666478203	23.119673938
1.970000000	2.548457667	4.376233933	6.483402526	8.959319669	11.796441970	16.517688701	29.149985001	30.122030391
1.980000000	2.587464000	4.481184072	6.718534970	9.433993352	12.680895529	19.284838101	40.538776475	43.154044188
1.990000000	2.626866333	4.588559076	6.963578984	9.941330775	13.658421855	23.043091906	65.046927213	75.820846797
2.000000000	2.666666667	4.698412698	7.218989594	10.483923317	14.740762710	28.392533753	143.913416171	279.754993560
